altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
60.98,93.86925142665326,66.19,1.0,60.13057327270508,24.512821197509766,1005.9462638345592,,2026-01-27T15:34:04Z,-4.800000000000001,1.2000000000000002,0.0,1.0
60.98,93.86925142665326,66.19,1.0,60.130584716796875,24.512733459472656,1005.9462638345592,,2026-01-27T15:34:05Z,-4.800000000000001,1.2000000000000002,0.0,1.0
61.1,93.7014098690836,66.31,1.0,60.13059997558594,24.512645721435547,1005.9329132344498,,2026-01-27T15:34:06Z,-4.800000000000001,1.2000000000000002,0.0,1.0
61.32,93.86925142665326,66.53,1.0,60.130611419677734,24.51255989074707,1005.9062120342309,,2026-01-27T15:34:07Z,-4.800000000000001,1.0,0.0,1.0
61.32,93.86925142665326,66.53,1.0,60.130619049072266,24.51247215270996,1005.9062120342309,,2026-01-27T15:34:08Z,-4.800000000000001,1.2000000000000002,0.0,1.0
60.76,93.7014098690836,65.97,1.0,60.13063049316406,24.512386322021484,1005.9729650347782,,2026-01-27T15:34:09Z,-4.800000000000001,1.2000000000000002,0.0,1.0
61.66,93.7014098690836,66.87,1.0,60.13064193725586,24.512298583984375,1005.8661602339024,,2026-01-27T15:34:10Z,-4.800000000000001,1.0,0.0,1.0
61.21,93.7014098690836,66.42,1.0,60.13064956665039,24.512210845947266,1005.9195626343403,,2026-01-27T15:34:11Z,-4.800000000000001,1.2000000000000002,0.0,1.0
60.54,93.7014098690836,65.75,1.0,60.13066101074219,24.512123107910156,1005.9996662349971,,2026-01-27T15:34:12Z,-4.800000000000001,1.2000000000000002,0.0,1.0
60.54,93.7014098690836,65.75,1.0,60.13067626953125,24.51203727722168,1005.9996662349971,,2026-01-27T15:34:13Z,-4.800000000000001,1.2000000000000002,0.0,1.0
60.43,93.53356831151395,65.64,1.0,60.13068771362305,24.51194953918457,1006.0130168351067,,2026-01-27T15:34:14Z,-4.800000000000001,1.0,0.0,1.0
60.43,93.53356831151395,65.64,1.0,60.13069534301758,24.51186180114746,1006.0130168351067,,2026-01-27T15:34:15Z,-4.800000000000001,1.2000000000000002,0.0,1.0
60.31,93.53356831151395,65.52,1.0,60.130706787109375,24.51177406311035,1006.0263674352161,,2026-01-27T15:34:16Z,-4.800000000000001,1.2000000000000002,0.0,1.0
59.87,93.53356831151395,65.08,1.0,60.13071823120117,24.511688232421875,1006.079769835654,,2026-01-27T15:34:17Z,-4.800000000000001,1.2000000000000002,0.0,1.0
61.1,93.53356831151395,66.31,1.0,60.1307258605957,24.5116024017334,1005.9329132344498,,2026-01-27T15:34:18Z,-4.800000000000001,1.0,0.0,1.0
61.21,93.53356831151395,66.42,1.0,60.1307373046875,24.511512756347656,1005.9195626343403,,2026-01-27T15:34:19Z,-4.800000000000001,1.2000000000000002,0.0,1.0
61.1,93.53356831151395,66.31,1.0,60.13075256347656,24.51142692565918,1005.9329132344498,,2026-01-27T15:34:20Z,-4.800000000000001,1.2000000000000002,0.0,1.0
61.77,93.53356831151395,66.98,1.0,60.13076400756836,24.51133918762207,1005.852809633793,,2026-01-27T15:34:21Z,-4.800000000000001,1.2000000000000002,0.0,1.0
61.1,93.53356831151395,66.31,1.0,60.13077163696289,24.51125144958496,1005.9329132344498,,2026-01-27T15:34:22Z,-4.800000000000001,1.2000000000000002,0.0,1.0
60.87,93.53356831151395,66.08,1.0,60.13078308105469,24.511178970336914,1005.9596144346688,,2026-01-27T15:34:23Z,-3.4000000000000004,0.8,0.0,1.0
60.87,93.53356831151395,66.08,1.0,60.13079071044922,24.511137008666992,1005.9596144346688,,2026-01-27T15:34:24Z,-1.6,0.4,0.0,1.0
61.21,93.53356831151395,66.42,1.0,60.13079071044922,24.51111602783203,1005.9195626343403,,2026-01-27T15:34:25Z,-0.8,0.2,0.0,1.0
60.54,93.53356831151395,65.75,1.0,60.13079071044922,24.511106491088867,1005.9996662349971,,2026-01-27T15:34:26Z,0.0,0.0,0.0,1.0
60.09,93.53356831151395,65.3,1.0,60.13079071044922,24.511106491088867,1006.053068635435,,2026-01-27T15:34:27Z,0.0,0.0,0.0,1.0
60.09,93.53356831151395,65.3,1.0,60.13079071044922,24.511106491088867,1006.053068635435,,2026-01-27T15:34:28Z,0.0,0.0,0.0,1.0
59.53,93.53356831151395,64.74,1.0,60.13079833984375,24.511123657226562,1006.1198216359824,,2026-01-27T15:34:29Z,1.4000000000000001,1.0,0.0,1.0
59.08,93.53356831151395,64.29,1.0,60.13081741333008,24.511173248291016,1006.1732240364203,,2026-01-27T15:34:30Z,3.4000000000000004,2.4000000000000004,0.0,1.0
60.54,93.53356831151395,65.75,1.0,60.13084030151367,24.51124382019043,1005.9996662349971,,2026-01-27T15:34:31Z,4.0,3.0,0.0,1.0
60.43,93.53356831151395,65.64,1.0,60.13086700439453,24.511314392089844,1006.0130168351067,,2026-01-27T15:34:32Z,3.8000000000000003,2.8000000000000003,0.0,1.0
60.31,93.53356831151395,65.52,1.0,60.13089370727539,24.51138687133789,1006.0263674352161,,2026-01-27T15:34:33Z,4.0,2.8000000000000003,0.0,1.0
60.09,93.53356831151395,65.3,1.0,60.130916595458984,24.51146125793457,1006.053068635435,,2026-01-27T15:34:34Z,4.0,2.8000000000000003,0.0,1.0
61.32,93.53356831151395,66.53,1.0,60.130950927734375,24.511533737182617,1005.9062120342309,,2026-01-27T15:34:35Z,4.0,3.0,0.0,1.0
61.54,93.53356831151395,66.75,1.0,60.130977630615234,24.511606216430664,1005.8795108340119,,2026-01-27T15:34:36Z,4.0,3.0,0.0,1.0
60.2,93.53356831151395,65.41,1.0,60.13100051879883,24.51167869567871,1006.0397180353256,,2026-01-27T15:34:37Z,3.8000000000000003,2.8000000000000003,0.0,1.0
60.2,93.53356831151395,65.41,1.0,60.13102722167969,24.511751174926758,1006.0397180353256,,2026-01-27T15:34:38Z,4.0,2.8000000000000003,0.0,1.0
60.43,93.53356831151395,65.64,1.0,60.13105392456055,24.511821746826172,1006.0130168351067,,2026-01-27T15:34:39Z,4.0,2.8000000000000003,0.0,1.0
60.54,93.53356831151395,65.75,1.0,60.13107681274414,24.51189422607422,1005.9996662349971,,2026-01-27T15:34:40Z,4.0,2.8000000000000003,0.0,1.0
