altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
-4.88,37.13880496811013,-0.11,1.0,60.13044357299805,24.515531539916992,1013.8364684992589,,2026-01-27T15:26:44Z,0.0,0.0,0.0,3.0
-4.88,36.97096341054047,-0.11,1.0,60.13044357299805,24.515531539916992,1013.8364684992589,,2026-01-27T15:26:45Z,0.0,0.0,0.0,3.0
-4.88,36.80312185297082,-0.11,1.0,60.13045120239258,24.51552963256836,1013.8364684992589,,2026-01-27T15:26:46Z,0.0,0.0,0.0,3.0
-4.88,36.80312185297082,-0.11,1.0,60.13045120239258,24.51552963256836,1013.8364684992589,,2026-01-27T15:26:47Z,0.0,0.0,0.0,3.0
-4.88,36.63528029540117,-0.11,1.0,60.13045120239258,24.515527725219727,1013.8364684992589,,2026-01-27T15:26:48Z,0.0,0.0,0.0,3.0
-4.88,36.46743873783151,-0.11,1.0,60.13045120239258,24.515527725219727,1013.8364684992589,,2026-01-27T15:26:49Z,0.0,0.0,0.0,3.0
-4.77,36.46743873783151,0.0,1.0,60.13045120239258,24.515525817871094,1013.8231178991495,,2026-01-27T15:26:50Z,0.0,0.0,0.0,3.0
-4.88,36.299597180261856,-0.11,1.0,60.13045120239258,24.515525817871094,1013.8364684992589,,2026-01-27T15:26:51Z,0.0,0.0,0.0,3.0
-4.77,36.131755622692204,0.0,1.0,60.13045120239258,24.515525817871094,1013.8231178991495,,2026-01-27T15:26:52Z,0.0,0.0,0.0,3.0
-4.77,35.963914065122545,0.0,1.0,60.13045120239258,24.51552391052246,1013.8231178991495,,2026-01-27T15:26:53Z,0.0,0.0,0.0,3.0
-4.77,35.79607250755289,0.0,1.0,60.13045120239258,24.51552391052246,1013.8231178991495,,2026-01-27T15:26:54Z,0.0,0.0,0.0,3.0
-4.88,35.79607250755289,-0.11,1.0,60.13045120239258,24.51552391052246,1013.8364684992589,,2026-01-27T15:26:55Z,0.0,0.0,0.0,3.0
-4.88,35.62823094998324,-0.11,1.0,60.13045120239258,24.51552391052246,1013.8364684992589,,2026-01-27T15:26:56Z,0.0,0.0,0.0,3.0
-4.88,35.62823094998324,-0.11,1.0,60.13045120239258,24.51552391052246,1013.8364684992589,,2026-01-27T15:26:57Z,0.0,0.0,0.0,3.0
-4.77,35.46038939241358,0.0,1.0,60.13045883178711,24.51552391052246,1013.8231178991495,,2026-01-27T15:26:58Z,0.0,0.0,0.0,3.0
-4.88,35.46038939241358,-0.11,1.0,60.13045883178711,24.51552391052246,1013.8364684992589,,2026-01-27T15:26:59Z,0.0,0.0,0.0,3.0
